5.148102039432462824e-04,-9.363566827636936665e-03,-2.316913968469533716e-04
2.862677909433841705e-03,-1.026142295449972153e-02,-8.381491061300039291e-04
2.265284769237041473e-03,-1.034551113843917847e-02,1.807136577554047108e-03
1.705551985651254654e-03,-1.181463152170181274e-02,7.343115285038948059e-04
-2.582375076599419117e-03,-2.771864903883801325e-03,-2.169602118859378145e-03
2.062463182179878011e-03,-9.471227932307453926e-03,1.368716372073524408e-03
# New Segment
-4.257700988091528416e-03,8.344214875251054764e-04,-5.262496066279709339e-03
-4.455875605344772339e-03,6.016715196892619133e-04,-5.340903997421264648e-03
-2.697282703593373299e-03,-2.816129126586019993e-04,-4.729261621832847595e-03
5.148102039432462824e-04,-9.363566827636936665e-03,-2.316913968469533716e-04
-4.473479464650154114e-03,3.258808574173599482e-04,-2.737031551077961922e-03
-6.976331118494272232e-03,9.171352139674127102e-04,-3.827132750302553177e-03
-5.471397656947374344e-03,1.972372177988290787e-03,-2.841490553691983223e-03
-4.639694932848215103e-03,9.261113009415566921e-04,-1.339860376901924610e-03
-4.698975011706352234e-03,1.096156891435384750e-03,-3.346474841237068176e-06
-6.256524473428726196e-03,8.788033155724406242e-04,-1.294244430027902126e-03
-5.555908661335706711e-03,-3.752626944333314896e-04,-1.838399097323417664e-03
-3.289893968030810356e-03,3.167468821629881859e-04,-1.492887036874890327e-03
-4.453993984498083591e-03,6.405479119469722473e-04,-3.307112609036266804e-03
# New Segment
-2.582375076599419117e-03,-2.771864903883801325e-03,-2.169602118859378145e-03
-6.304086185991764069e-03,-3.617116715759038925e-03,9.855126263573765755e-04
-5.789427086710929871e-04,-9.770986624062061310e-03,1.769586000591516495e-03
5.148102039432462824e-04,-9.363566827636936665e-03,-2.316913968469533716e-04
4.938050406053663384e-04,-9.338532574474811554e-03,3.126823808997869492e-03
-2.305140757622825380e-05,-4.643585500566081194e-03,-6.845774995680485109e-04
# New Segment
-2.582375076599419117e-03,-2.771864903883801325e-03,-2.169602118859378145e-03
-5.721698980778455734e-04,-1.044042501598596573e-02,-1.908118370920419693e-03
2.062463182179878011e-03,-9.471227932307453926e-03,1.368716372073524408e-03
7.085034740157425404e-04,-1.027802936732769012e-02,-3.362901043146848679e-03
-5.205010529607534409e-04,-9.349326603114604950e-03,-4.160657990723848343e-04
5.148102039432462824e-04,-9.363566827636936665e-03,-2.316913968469533716e-04
# New Segment
