8.873138576745986938e-03,-3.752044285647571087e-04,-6.776898168027400970e-03
9.105681441724300385e-03,3.080407914239913225e-04,-3.677501343190670013e-03
1.308732083998620510e-03,-3.786216257140040398e-03,5.016874056309465930e-04
-3.394332865287584544e-03,-1.142890231373409502e-03,3.189700060627526177e-03
# New Segment
1.259117814091344602e-03,-1.172567950561642647e-03,1.460213679820299149e-03
-3.780583851039409637e-03,5.629385123029351234e-04,-3.594034351408481598e-04
-6.594420410692691803e-03,8.509607287123799324e-04,-6.734417984262108803e-04
-5.692964419722557068e-03,-3.264821134507656097e-05,-2.462005941197276115e-03
-4.256583750247955322e-03,2.695634495466947556e-03,-3.516422118991613388e-03
-4.589918535202741623e-03,3.011026652529835701e-03,-1.676634885370731354e-03
-2.835690742358565331e-03,2.177920890972018242e-03,-1.458223909139633179e-03
-7.991656893864274025e-04,2.052653115242719650e-03,-1.521268393844366074e-03
-2.169742481783032417e-03,4.107717890292406082e-03,-1.611190033145248890e-03
-2.522939350455999374e-03,2.887997776269912720e-03,1.821576617658138275e-03
-3.728777868673205376e-03,5.675028660334646702e-04,-4.490123130381107330e-03
-3.394332865287584544e-03,-1.142890231373409502e-03,3.189700060627526177e-03
# New Segment
-4.217259754012856604e-03,-1.006477512419223785e-03,3.610986207301417842e-03
-5.219520535320043564e-03,-3.367327153682708740e-03,8.993289433419704437e-03
-4.130330868065357208e-03,-3.968020901083946228e-03,7.598168216645717621e-03
-3.648036625236272812e-03,-2.057594945654273033e-03,5.104812793433666229e-03
-6.811246741563081741e-03,-5.961139686405658722e-04,4.943680949509143829e-03
-7.508552167564630508e-03,-1.874715089797973633e-04,2.134242095053174269e-05
-6.922331638634204865e-03,-5.056336056441068649e-03,3.607388585805892944e-03
-2.746356884017586708e-03,-4.278060048818588257e-03,2.993857488036155701e-03
1.259117814091344602e-03,-1.172567950561642647e-03,1.460213679820299149e-03
-2.694990835152566433e-04,-2.326078945770859718e-03,5.128133576363325119e-03
-3.394332865287584544e-03,-1.142890231373409502e-03,3.189700060627526177e-03
# New Segment
