1.675593480467796326e-02,-1.187368645332753658e-03,-4.541303031146526337e-03
1.545062568038702011e-02,-4.906676243990659714e-03,-7.831092923879623413e-03
1.369015313684940338e-02,-7.558871060609817505e-03,-7.675301283597946167e-03
1.086520869284868240e-02,-7.356138899922370911e-03,-7.561170030385255814e-03
1.287196669727563858e-02,-7.558744400739669800e-03,-4.926980473101139069e-03
1.404445245862007141e-02,-3.250294830650091171e-03,-1.064618956297636032e-02
1.389376539736986160e-02,-5.806992761790752411e-03,-1.149196550250053406e-02
1.009710226207971573e-02,-9.629653068259358406e-04,-6.812790874391794205e-03
8.885681629180908203e-03,-3.953184932470321655e-05,-4.204581957310438156e-03
6.584981456398963928e-03,2.992805559188127518e-03,2.495830180123448372e-03
3.802581573836505413e-03,-1.901376177556812763e-03,3.226980799809098244e-03
-3.927549580112099648e-03,-6.448314525187015533e-04,7.476111641153693199e-04
5.903411656618118286e-03,-3.748030867427587509e-03,5.766939138993620872e-04
3.728136187419294877e-03,-5.415588617324829102e-03,1.540896482765674591e-05
7.132815662771463394e-03,8.973871299531310797e-04,4.175047040916979313e-03
# New Segment
-3.927549580112099648e-03,-6.448314525187015533e-04,7.476111641153693199e-04
-7.029409520328044891e-03,1.309451181441534644e-05,1.156736630946397781e-03
-4.611393436789512634e-03,-1.796708209440112548e-03,3.559496719390153885e-03
-5.918847396969795227e-03,-2.275916514918208122e-03,6.157789612188935280e-04
-9.592819958925247192e-03,-2.090029185637831688e-03,-4.469803534448146820e-04
-6.766057340428233147e-04,-1.258528092876076698e-03,-1.559767406433820724e-04
8.188145002350211143e-04,1.385439769364893436e-03,2.150306478142738342e-03
7.132815662771463394e-03,8.973871299531310797e-04,4.175047040916979313e-03
3.802581573836505413e-03,-1.901376177556812763e-03,3.226980799809098244e-03
# New Segment
