4.828270182770211250e-03,9.062884406982146118e-03,9.615532876826666381e-03
1.021912414580583572e-02,5.455957725644111633e-03,-7.924171164631843567e-03
1.411564275622367859e-02,1.562803983688354492e-03,-1.210331171751022339e-02
8.669044444104656577e-03,5.912420485401526093e-03,-7.629645086126402020e-03
# New Segment
8.669044444104656577e-03,5.912420485401526093e-03,-7.629645086126402020e-03
1.893113180994987488e-02,2.952396124601364136e-02,-1.284137926995754242e-02
2.264276146888732910e-02,2.930719032883644104e-02,-3.368011210113763809e-03
1.780861616134643555e-02,2.643021754920482635e-02,-1.709898933768272400e-03
1.060027256608009338e-02,2.593982964754104614e-02,9.818241000175476074e-03
8.493421599268913269e-03,2.151604741811752319e-02,1.122175063937902451e-02
4.828270182770211250e-03,9.062884406982146118e-03,9.615532876826666381e-03
1.235736999660730362e-05,1.394051313400268555e-02,8.393352851271629333e-03
-9.881675185170024633e-03,-6.275104054818964570e-03,-1.496844860311183183e-04
# New Segment
5.419720750069245696e-03,4.444590139125163646e-03,-2.981900887486214295e-03
-9.881675185170024633e-03,-6.275104054818964570e-03,-1.496844860311183183e-04
-1.562337856739759445e-04,1.062121987342834473e-02,1.497560087591409683e-02
-7.531330920755863190e-04,1.418487168848514557e-02,1.894599199295043945e-02
1.815197756513953209e-03,1.503321714699268341e-02,2.397179603576660156e-02
4.828270182770211250e-03,9.062884406982146118e-03,9.615532876826666381e-03
# New Segment
-9.881675185170024633e-03,-6.275104054818964570e-03,-1.496844860311183183e-04
-2.705729193985462189e-02,-2.817527577280998230e-02,-3.425223985686898232e-03
-2.216343209147453308e-02,-2.963236346840858459e-02,-4.300945904105901718e-03
-2.488269470632076263e-02,-2.688978612422943115e-02,-9.222701191902160645e-03
-1.054676063358783722e-02,-2.818885445594787598e-02,-1.554678287357091904e-02
-3.283164463937282562e-03,-3.081803955137729645e-02,-1.027783006429672241e-02
4.828270182770211250e-03,9.062884406982146118e-03,9.615532876826666381e-03
# New Segment
