5.700018722563982010e-03,5.811090115457773209e-03,-1.562309265136718750e-02
3.537896554917097092e-03,3.193613374605774879e-03,-1.598644815385341644e-02
-5.177512193633312075e-03,3.245414394229926332e-03,6.377380030850569696e-03
1.567266415804624557e-03,-2.690474502742290497e-03,-1.302392687648534775e-02
9.901567827910184860e-04,-5.155886523425579071e-03,-1.057115755975246429e-02
4.409749060869216919e-03,-5.088556092232465744e-03,-8.997563272714614868e-03
7.013247814029455185e-03,-8.387076668441295624e-03,-6.537645589560270309e-03
2.678970340639352798e-03,9.673935128375887871e-04,-5.938604241237044334e-03
# New Segment
-5.177512193633312075e-03,3.245414394229926332e-03,6.377380030850569696e-03
2.778652706183493137e-04,7.676745764911174774e-03,-1.381342858076095581e-02
5.700018722563982010e-03,5.811090115457773209e-03,-1.562309265136718750e-02
-1.054827240295708179e-03,2.397679723799228668e-03,-1.545494142919778824e-02
-9.657937102019786835e-03,2.720934338867664337e-03,-1.329553127288818359e-02
-1.375200133770704269e-02,1.454796292819082737e-03,-1.176677085459232330e-02
-9.826317429542541504e-03,8.421349339187145233e-03,-1.247429288923740387e-02
-2.338978510427599296e-03,4.390259001714487581e-03,-7.160064415074884892e-03
# New Segment
-5.609000176061979502e-03,3.816634073801752208e-03,2.949826885014772415e-03
-1.166484877467155457e-02,6.276341155171394348e-03,1.110808178782463074e-02
-1.054077781736850739e-02,4.186044912785291672e-03,1.493912842124700546e-02
-7.839496247470378876e-03,5.790728610008955002e-03,1.271911896765232086e-02
-2.338978510427599296e-03,4.390259001714487581e-03,-7.160064415074884892e-03
3.128075972199440002e-03,9.945762576535344124e-04,1.298414450138807297e-02
-4.033313598483800888e-05,-1.906285062432289124e-03,1.608341373503208160e-02
6.451242370530962944e-04,-6.019024644047021866e-03,1.821572147309780121e-02
4.527257289737462997e-03,-4.259693436324596405e-03,1.357595622539520264e-02
5.454172380268573761e-03,-6.490528117865324020e-03,1.794729754328727722e-02
-5.177512193633312075e-03,3.245414394229926332e-03,6.377380030850569696e-03
# New Segment
