2.197530306875705719e-02,4.590672906488180161e-03,-4.653585329651832581e-02
2.237706631422042847e-02,5.437153857201337814e-03,-3.904719278216362000e-02
2.172283269464969635e-02,7.006062660366296768e-03,-3.580971062183380127e-02
2.203608490526676178e-02,4.943751730024814606e-03,-3.097234852612018585e-02
1.964522711932659149e-02,2.297901082783937454e-03,-2.760654315352439880e-02
1.493230462074279785e-02,7.084315875545144081e-04,-2.961433120071887970e-02
1.330408640205860138e-02,1.901626819744706154e-04,-2.362134680151939392e-02
1.427388936281204224e-02,3.778990358114242554e-03,-2.133180573582649231e-02
1.029053051024675369e-02,4.857709631323814392e-03,-1.700112037360668182e-02
9.802969638258218765e-03,1.228537422139197588e-02,-1.447389926761388779e-02
# New Segment
1.082321535795927048e-02,1.444461778737604618e-02,-1.655754260718822479e-02
1.175236608833074570e-02,1.497315615415573120e-02,-1.444602385163307190e-02
1.061643287539482117e-02,1.063289912417531013e-02,-1.518342830240726471e-02
9.802969638258218765e-03,1.228537422139197588e-02,-1.447389926761388779e-02
# New Segment
6.902176886796951294e-03,-5.519838538020849228e-03,1.424380484968423843e-02
2.196016954258084297e-03,-6.274178158491849899e-03,1.534279715269804001e-02
-2.018814207985997200e-03,-9.361707605421543121e-03,1.591691561043262482e-02
1.535799703560769558e-03,-8.430972695350646973e-03,1.755343005061149597e-02
-8.184819482266902924e-03,-9.834348224103450775e-03,1.992180198431015015e-02
-9.277785196900367737e-03,-1.002868358045816422e-02,1.638287305831909180e-02
-1.173965726047754288e-02,-8.302271366119384766e-03,2.375109307467937469e-02
-1.499824784696102142e-02,-1.109754014760255814e-02,2.409338206052780151e-02
-2.163689583539962769e-02,-9.148238226771354675e-03,2.747626230120658875e-02
-2.180421352386474609e-02,-1.003772206604480743e-02,3.154063969850540161e-02
-2.312789671123027802e-02,-7.198427803814411163e-03,3.431469202041625977e-02
-2.469875104725360870e-02,-6.947038695216178894e-03,3.650030121207237244e-02
-2.695190906524658203e-02,-6.861643400043249130e-03,3.890210762619972229e-02
-2.666415646672248840e-02,-9.800701402127742767e-03,4.036921635270118713e-02
-3.208113834261894226e-02,-1.105710398405790329e-02,4.285081103444099426e-02
# New Segment
