1.927195489406585693e-02,-2.194758132100105286e-02,-5.718653090298175812e-03
1.391662377864122391e-02,-1.581963337957859039e-02,-8.327031508088111877e-03
-1.474740134047654696e-03,-9.314073221806513231e-03,-8.624102823281041240e-04
7.709594443440437317e-03,-1.707351068034768105e-03,-1.463756896555423737e-02
2.409729354743225024e-03,8.151516807023046624e-03,-1.210075789519275170e-02
1.282241754233837128e-02,1.519309356808662415e-03,-1.699530519545078278e-02
-5.617764914253105431e-03,2.537063434526013687e-03,-8.793120117237171983e-04
# New Segment
-1.474740134047654696e-03,-9.314073221806513231e-03,-8.624102823281041240e-04
-7.497820537537336349e-03,1.257876772433519363e-02,-7.232688833028078079e-03
-9.954437613487243652e-03,7.378448266535997391e-03,-1.563631743192672729e-02
-4.988980945199728012e-03,2.989651635289192200e-03,-1.377698034048080444e-02
-6.128430101347879556e-03,-2.789560643981935551e-04,-1.857146646620498956e-03
7.053213582063714952e-03,3.494534622101733937e-03,-1.268993814786275286e-02
2.409729354743225024e-03,8.151516807023046624e-03,-1.210075789519275170e-02
# New Segment
2.409729354743225024e-03,8.151516807023046624e-03,-1.210075789519275170e-02
-6.348229013383388519e-03,-6.057511083781719208e-03,8.958495222032070160e-03
-7.310263812541961670e-03,-9.094226174056529999e-03,1.018093526363372803e-02
-1.023775339126586914e-02,-1.041766814887523651e-02,1.354041881859302521e-02
-6.128430101347879556e-03,-2.789560643981935551e-04,-1.857146646620498956e-03
-1.474740134047654696e-03,-9.314073221806513231e-03,-8.624102823281041240e-04
# New Segment
-1.474740134047654696e-03,-9.314073221806513231e-03,-8.624102823281041240e-04
2.409729354743225024e-03,8.151516807023046624e-03,-1.210075789519275170e-02
-7.189514581114053726e-03,9.239814244210720062e-05,-7.962036877870559692e-03
-8.567436598241329193e-03,2.291797427460551262e-03,-1.181434281170368195e-02
-8.483119308948516846e-03,-4.584653303027153015e-03,-1.376136112958192825e-02
-1.301411446183919907e-02,-7.218177430331707001e-03,-1.430022623389959335e-02
-2.485190331935882568e-02,-1.054416596889495850e-02,-9.826976805925369263e-03
-2.325656637549400330e-02,-1.667330041527748108e-02,6.447461782954633236e-04
-1.747828908264636993e-02,-1.076785847544670105e-02,-4.235361702740192413e-04
-6.128430101347879556e-03,-2.789560643981935551e-04,-1.857146646620498956e-03
# New Segment
